J,h,magnetization_density
2.576,0.152,-1.000000
2.576,0.202,-1.000000
2.576,0.253,-1.000000
2.576,0.303,-1.000000
2.576,0.354,-1.000000
2.576,0.404,-1.000000
2.576,0.455,-1.000000
2.576,0.505,-1.000000
2.576,0.556,-1.000000
2.576,0.606,-1.000000
2.576,0.657,-1.000000
2.576,0.707,-1.000000
2.576,0.758,-1.000000
2.576,0.808,-1.000000
2.576,0.859,-1.000000
2.576,0.909,-1.000000
2.576,0.960,-1.000000
2.576,1.010,-1.000000
2.576,1.061,-1.000000
2.576,1.111,-1.000000
2.576,1.162,-1.000000
2.576,1.212,-1.000000
2.576,1.263,-1.000000
2.576,1.313,-1.000000
2.576,1.364,-1.000000
2.576,1.414,-1.000000
2.576,1.465,-1.000000
2.576,1.515,-1.000000
2.576,1.566,-1.000000
2.576,1.616,-1.000000
2.576,1.667,-1.000000
2.576,1.717,-1.000000
2.576,1.768,-1.000000
2.576,1.818,-1.000000
2.576,1.869,-1.000000
2.576,1.919,-1.000000
2.576,1.970,-1.000000
2.576,2.020,-1.000000
2.576,2.071,-1.000000
2.576,2.121,-1.000000
2.576,2.172,-1.000000
2.576,2.222,-1.000000
2.576,2.273,-1.000000
2.576,2.323,-1.000000
2.576,2.374,-1.000000
2.576,2.424,-1.000000
2.576,2.475,-1.000000
2.576,2.525,-1.000000
2.576,2.576,-1.000000
2.576,2.626,-1.000000
2.576,2.677,-1.000000
2.576,2.727,-1.000000
2.576,2.778,-1.000000
2.576,2.828,-1.000000
2.576,2.879,-1.000000
2.576,2.929,-1.000000
2.576,2.980,-1.000000
2.576,3.030,-1.000000
2.576,3.081,-1.000000
2.576,3.131,-1.000000
2.576,3.182,-1.000000
2.576,3.232,-1.000000
2.576,3.283,-1.000000
2.576,3.333,-1.000000
2.576,3.384,-1.000000
2.576,3.434,-1.000000
2.576,3.485,-1.000000
2.576,3.535,-1.000000
2.576,3.586,-1.000000
2.576,3.636,-1.000000
2.576,3.687,-1.000000
2.576,3.737,-1.000000
2.576,3.788,-1.000000
2.576,3.838,-1.000000
2.576,3.889,-1.000000
2.576,3.939,-1.000000
2.576,3.990,-0.995136
2.576,4.040,-0.994472
2.576,4.091,-0.992960
2.576,4.141,-0.992648
2.576,4.192,-0.978328
2.576,4.242,-0.953832
2.576,4.293,-0.898792
2.576,4.343,-0.841416
2.576,4.394,-0.810104
2.576,4.444,-0.712360
2.576,4.495,-0.550440
2.576,4.545,-0.378384
2.576,4.596,-0.225536
2.576,4.646,0.029784
2.576,4.697,0.238712
2.576,4.747,0.535064
2.576,4.798,0.729768
2.576,4.848,0.875776
2.576,4.899,0.929744
2.576,4.949,0.969136
2.576,5.000,0.977800
2.626,0.000,-1.000000
2.626,0.051,-1.000000
2.626,0.101,-1.000000
2.626,0.152,-1.000000
2.626,0.202,-1.000000
2.626,0.253,-1.000000
2.626,0.303,-1.000000
2.626,0.354,-1.000000
2.626,0.404,-1.000000
2.626,0.455,-1.000000
2.626,0.505,-1.000000
2.626,0.556,-1.000000
2.626,0.606,-1.000000
2.626,0.657,-1.000000
2.626,0.707,-1.000000
2.626,0.758,-1.000000
2.626,0.808,-1.000000
2.626,0.859,-1.000000
2.626,0.909,-1.000000
2.626,0.960,-1.000000
2.626,1.010,-1.000000
2.626,1.061,-1.000000
2.626,1.111,-1.000000
2.626,1.162,-1.000000
2.626,1.212,-1.000000
2.626,1.263,-1.000000
2.626,1.313,-1.000000
2.626,1.364,-1.000000
2.626,1.414,-1.000000
2.626,1.465,-1.000000
2.626,1.515,-1.000000
2.626,1.566,-1.000000
2.626,1.616,-1.000000
2.626,1.667,-1.000000
2.626,1.717,-1.000000
2.626,1.768,-1.000000
2.626,1.818,-1.000000
2.626,1.869,-1.000000
2.626,1.919,-1.000000
2.626,1.970,-1.000000
2.626,2.020,-1.000000
2.626,2.071,-1.000000
2.626,2.121,-1.000000
2.626,2.172,-1.000000
2.626,2.222,-1.000000
2.626,2.273,-1.000000
2.626,2.323,-1.000000
2.626,2.374,-1.000000
2.626,2.424,-1.000000
2.626,2.475,-1.000000
2.626,2.525,-1.000000
2.626,2.576,-1.000000
2.626,2.626,-1.000000
2.626,2.677,-1.000000
2.626,2.727,-1.000000
2.626,2.778,-1.000000
2.626,2.828,-1.000000
2.626,2.879,-1.000000
2.626,2.929,-1.000000
2.626,2.980,-1.000000
2.626,3.030,-1.000000
2.626,3.081,-1.000000
2.626,3.131,-1.000000
2.626,3.182,-1.000000
2.626,3.232,-1.000000
2.626,3.283,-1.000000
2.626,3.333,-1.000000
2.626,3.384,-1.000000
2.626,3.434,-1.000000
2.626,3.485,-1.000000
2.626,3.535,-1.000000
2.626,3.586,-1.000000
2.626,3.636,-1.000000
2.626,3.687,-1.000000
2.626,3.737,-1.000000
2.626,3.788,-1.000000
2.626,3.838,-1.000000
2.626,3.889,-1.000000
2.626,3.939,-1.000000
2.626,3.990,-1.000000
2.626,4.040,-1.000000
2.626,4.091,-1.000000
2.626,4.141,-1.000000
2.626,4.192,-0.992960
2.626,4.242,-0.992648
2.626,4.293,-0.990960
2.626,4.343,-0.976432
2.626,4.394,-0.921400
2.626,4.444,-0.859648
2.626,4.495,-0.837600
2.626,4.545,-0.770040
2.626,4.596,-0.643736
2.626,4.646,-0.476968
2.626,4.697,-0.360152
2.626,4.747,-0.105016
2.626,4.798,0.148320
2.626,4.848,0.349560
2.626,4.899,0.526168
2.626,4.949,0.756976
2.626,5.000,0.869552
2.677,0.000,-1.000000
2.677,0.051,-1.000000
2.677,0.101,-1.000000
2.677,0.152,-1.000000
2.677,0.202,-1.000000
2.677,0.253,-1.000000
2.677,0.303,-1.000000
2.677,0.354,-1.000000
2.677,0.404,-1.000000
2.677,0.455,-1.000000
2.677,0.505,-1.000000
2.677,0.556,-1.000000
2.677,0.606,-1.000000
2.677,0.657,-1.000000
2.677,0.707,-1.000000
2.677,0.758,-1.000000
2.677,0.808,-1.000000
2.677,0.859,-1.000000
2.677,0.909,-1.000000
2.677,0.960,-1.000000
2.677,1.010,-1.000000
2.677,1.061,-1.000000
2.677,1.111,-1.000000
2.677,1.162,-1.000000
2.677,1.212,-1.000000
2.677,1.263,-1.000000
2.677,1.313,-1.000000
2.677,1.364,-1.000000
2.677,1.414,-1.000000
2.677,1.465,-1.000000
2.677,1.515,-1.000000
2.677,1.566,-1.000000
2.677,1.616,-1.000000
2.677,1.667,-1.000000
2.677,1.717,-1.000000
2.677,1.768,-1.000000
2.677,1.818,-1.000000
2.677,1.869,-1.000000
2.677,1.919,-1.000000
2.677,1.970,-1.000000
2.677,2.020,-1.000000
2.677,2.071,-1.000000
2.677,2.121,-1.000000
2.677,2.172,-1.000000
2.677,2.222,-1.000000
2.677,2.273,-1.000000
2.677,2.323,-1.000000
2.677,2.374,-1.000000
2.677,2.424,-1.000000
2.677,2.475,-1.000000
2.677,2.525,-1.000000
2.677,2.576,-1.000000
2.677,2.626,-1.000000
2.677,2.677,-1.000000
2.677,2.727,-1.000000
2.677,2.778,-1.000000
2.677,2.828,-1.000000
2.677,2.879,-1.000000
2.677,2.929,-1.000000
2.677,2.980,-1.000000
2.677,3.030,-1.000000
2.677,3.081,-1.000000
2.677,3.131,-1.000000
2.677,3.182,-1.000000
2.677,3.232,-1.000000
2.677,3.283,-1.000000
2.677,3.333,-1.000000
2.677,3.384,-1.000000
2.677,3.434,-1.000000
2.677,3.485,-1.000000
2.677,3.535,-1.000000
2.677,3.586,-1.000000
2.677,3.636,-1.000000
2.677,3.687,-1.000000
2.677,3.737,-1.000000
2.677,3.788,-1.000000
2.677,3.838,-1.000000
2.677,3.889,-1.000000
2.677,3.939,-1.000000
2.677,3.990,-1.000000
2.677,4.040,-1.000000
2.677,4.091,-1.000000
2.677,4.141,-1.000000
2.677,4.192,-1.000000
2.677,4.242,-1.000000
2.677,4.293,-1.000000
2.677,4.343,-0.999840
2.677,4.394,-0.990960
2.677,4.444,-0.989960
2.677,4.495,-0.936016
2.677,4.545,-0.881904
2.677,4.596,-0.861048
2.677,4.646,-0.792296
2.677,4.697,-0.680608
2.677,4.747,-0.545184
2.677,4.798,-0.461448
2.677,4.848,-0.190888
2.677,4.899,-0.014184
2.677,4.949,0.150224
2.677,5.000,0.393328
2.727,0.000,-1.000000
2.727,0.051,-1.000000
2.727,0.101,-1.000000
2.727,0.152,-1.000000
2.727,0.202,-1.000000
2.727,0.253,-1.000000
2.727,0.303,-1.000000
2.727,0.354,-1.000000
2.727,0.404,-1.000000
2.727,0.455,-1.000000
2.727,0.505,-1.000000
2.727,0.556,-1.000000
2.727,0.606,-1.000000
2.727,0.657,-1.000000
2.727,0.707,-1.000000
2.727,0.758,-1.000000
2.727,0.808,-1.000000
2.727,0.859,-1.000000
2.727,0.909,-1.000000
2.727,0.960,-1.000000
2.727,1.010,-1.000000
2.727,1.061,-1.000000
2.727,1.111,-1.000000
2.727,1.162,-1.000000
2.727,1.212,-1.000000
2.727,1.263,-1.000000
2.727,1.313,-1.000000
2.727,1.364,-1.000000
2.727,1.414,-1.000000
2.727,1.465,-1.000000
2.727,1.515,-1.000000
2.727,1.566,-1.000000
2.727,1.616,-1.000000
2.727,1.667,-1.000000
2.727,1.717,-1.000000
2.727,1.768,-1.000000
2.727,1.818,-1.000000
2.727,1.869,-1.000000
2.727,1.919,-1.000000
2.727,1.970,-1.000000
2.727,2.020,-1.000000
2.727,2.071,-1.000000
2.727,2.121,-1.000000
2.727,2.172,-1.000000
2.727,2.222,-1.000000
2.727,2.273,-1.000000
2.727,2.323,-1.000000
2.727,2.374,-1.000000
2.727,2.424,-1.000000
2.727,2.475,-1.000000
2.727,2.525,-1.000000
2.727,2.576,-1.000000
2.727,2.626,-1.000000
2.727,2.677,-1.000000
2.727,2.727,-1.000000
2.727,2.778,-1.000000
2.727,2.828,-1.000000
2.727,2.879,-1.000000
2.727,2.929,-1.000000
2.727,2.980,-1.000000
2.727,3.030,-1.000000
2.727,3.081,-1.000000
2.727,3.131,-1.000000
2.727,3.182,-1.000000
2.727,3.232,-1.000000
2.727,3.283,-1.000000
2.727,3.333,-1.000000
2.727,3.384,-1.000000
2.727,3.434,-1.000000
2.727,3.485,-1.000000
2.727,3.535,-1.000000
2.727,3.586,-1.000000
2.727,3.636,-1.000000
2.727,3.687,-1.000000
2.727,3.737,-1.000000
2.727,3.788,-1.000000
2.727,3.838,-1.000000
2.727,3.889,-1.000000
2.727,3.939,-1.000000
2.727,3.990,-1.000000
2.727,4.040,-1.000000
2.727,4.091,-1.000000
2.727,4.141,-1.000000
2.727,4.192,-1.000000
2.727,4.242,-1.000000
2.727,4.293,-1.000000
2.727,4.343,-0.991288
2.727,4.394,-0.978384
2.727,4.444,-0.971920
2.727,4.495,-0.953888
2.727,4.545,-0.923728
2.727,4.596,-0.911536
2.727,4.646,-0.902984
2.727,4.697,-0.864560
2.727,4.747,-0.787192
2.727,4.798,-0.708616
2.727,4.848,-0.593328
2.727,4.899,-0.459928
2.727,4.949,-0.319272
2.727,5.000,-0.139840
2.778,0.000,-1.000000
2.778,0.051,-1.000000
2.778,0.101,-1.000000
2.778,0.152,-1.000000
2.778,0.202,-1.000000
2.778,0.253,-1.000000
2.778,0.303,-1.000000
2.778,0.354,-1.000000
2.778,0.404,-1.000000
2.778,0.455,-1.000000
2.778,0.505,-1.000000
2.778,0.556,-1.000000
2.778,0.606,-1.000000
2.778,0.657,-1.000000
2.778,0.707,-1.000000
2.778,0.758,-1.000000
2.778,0.808,-1.000000
2.778,0.859,-1.000000
2.778,0.909,-1.000000
2.778,0.960,-1.000000
2.778,1.010,-1.000000
2.778,1.061,-1.000000
2.778,1.111,-1.000000
2.778,1.162,-1.000000
2.778,1.212,-1.000000
2.778,1.263,-1.000000
2.778,1.313,-1.000000
2.778,1.364,-1.000000
2.778,1.414,-1.000000
2.778,1.465,-1.000000
2.778,1.515,-1.000000
2.778,1.566,-1.000000
2.778,1.616,-1.000000
2.778,1.667,-1.000000
2.778,1.717,-1.000000
2.778,1.768,-1.000000
2.778,1.818,-1.000000
2.778,1.869,-1.000000
2.778,1.919,-1.000000
2.778,1.970,-1.000000
2.778,2.020,-1.000000
2.778,2.071,-1.000000
2.778,2.121,-1.000000
2.778,2.172,-1.000000
2.778,2.222,-1.000000
2.778,2.273,-1.000000
2.778,2.323,-1.000000
2.778,2.374,-1.000000
2.778,2.424,-1.000000
2.778,2.475,-1.000000
2.778,2.525,-1.000000
2.778,2.576,-1.000000
2.778,2.626,-1.000000
2.778,2.677,-1.000000
2.778,2.727,-1.000000
2.778,2.778,-1.000000
2.778,2.828,-1.000000
2.778,2.879,-1.000000
2.778,2.929,-1.000000
2.778,2.980,-1.000000
2.778,3.030,-1.000000
2.778,3.081,-1.000000
2.778,3.131,-1.000000
2.778,3.182,-1.000000
2.778,3.232,-1.000000
2.778,3.283,-1.000000
2.778,3.333,-1.000000
2.778,3.384,-1.000000
2.778,3.434,-1.000000
2.778,3.485,-1.000000
2.778,3.535,-1.000000
2.778,3.586,-1.000000
2.778,3.636,-1.000000
2.778,3.687,-1.000000
2.778,3.737,-1.000000
2.778,3.788,-1.000000
2.778,3.838,-1.000000
2.778,3.889,-1.000000
2.778,3.939,-1.000000
2.778,3.990,-1.000000
2.778,4.040,-1.000000
2.778,4.091,-1.000000
2.778,4.141,-1.000000
2.778,4.192,-1.000000
2.778,4.242,-1.000000
2.778,4.293,-1.000000
2.778,4.343,-1.000000
2.778,4.394,-1.000000
2.778,4.444,-0.991288
2.778,4.495,-0.989336
2.778,4.545,-0.987632
2.778,4.596,-0.953888
2.778,4.646,-0.923728
2.778,4.697,-0.911536
2.778,4.747,-0.903160
2.778,4.798,-0.882776
2.778,4.848,-0.834080
2.778,4.899,-0.793576
2.778,4.949,-0.708576
2.778,5.000,-0.594048
2.828,0.000,-1.000000
2.828,0.051,-1.000000
2.828,0.101,-1.000000
2.828,0.152,-1.000000
2.828,0.202,-1.000000
2.828,0.253,-1.000000
2.828,0.303,-1.000000
2.828,0.354,-1.000000
2.828,0.404,-1.000000
2.828,0.455,-1.000000
2.828,0.505,-1.000000
2.828,0.556,-1.000000
2.828,0.606,-1.000000
2.828,0.657,-1.000000
2.828,0.707,-1.000000
2.828,0.758,-1.000000
2.828,0.808,-1.000000
2.828,0.859,-1.000000
2.828,0.909,-1.000000
2.828,0.960,-1.000000
2.828,1.010,-1.000000
2.828,1.061,-1.000000
2.828,1.111,-1.000000
2.828,1.162,-1.000000
2.828,1.212,-1.000000
2.828,1.263,-1.000000
2.828,1.313,-1.000000
2.828,1.364,-1.000000
2.828,1.414,-1.000000
2.828,1.465,-1.000000
2.828,1.515,-1.000000
2.828,1.566,-1.000000
2.828,1.616,-1.000000
2.828,1.667,-1.000000
2.828,1.717,-1.000000
2.828,1.768,-1.000000
2.828,1.818,-1.000000
2.828,1.869,-1.000000
2.828,1.919,-1.000000
2.828,1.970,-1.000000
2.828,2.020,-1.000000
2.828,2.071,-1.000000
2.828,2.121,-1.000000
2.828,2.172,-1.000000
2.828,2.222,-1.000000
2.828,2.273,-1.000000
2.828,2.323,-1.000000
2.828,2.374,-1.000000
2.828,2.424,-1.000000
2.828,2.475,-1.000000
2.828,2.525,-1.000000
2.828,2.576,-1.000000
2.828,2.626,-1.000000
2.828,2.677,-1.000000
2.828,2.727,-1.000000
2.828,2.778,-1.000000
2.828,2.828,-1.000000
2.828,2.879,-1.000000
2.828,2.929,-1.000000
2.828,2.980,-1.000000
2.828,3.030,-1.000000
2.828,3.081,-1.000000
2.828,3.131,-1.000000
2.828,3.182,-1.000000
2.828,3.232,-1.000000
2.828,3.283,-1.000000
2.828,3.333,-1.000000
2.828,3.384,-1.000000
2.828,3.434,-1.000000
2.828,3.485,-1.000000
2.828,3.535,-1.000000
2.828,3.586,-1.000000
2.828,3.636,-1.000000
2.828,3.687,-1.000000
2.828,3.737,-1.000000
2.828,3.788,-1.000000
2.828,3.838,-1.000000
2.828,3.889,-1.000000
2.828,3.939,-1.000000
2.828,3.990,-1.000000
2.828,4.040,-1.000000
2.828,4.091,-1.000000
2.828,4.141,-1.000000
2.828,4.192,-1.000000
2.828,4.242,-1.000000
2.828,4.293,-1.000000
2.828,4.343,-1.000000
2.828,4.394,-1.000000
2.828,4.444,-1.000000
2.828,4.495,-1.000000
2.828,4.545,-0.991288
2.828,4.596,-0.989336
2.828,4.646,-0.987632
2.828,4.697,-0.970856
2.828,4.747,-0.941464
2.828,4.798,-0.911536
2.828,4.848,-0.903160
2.828,4.899,-0.882776
2.828,4.949,-0.834296
2.828,5.000,-0.815304
2.879,0.000,-1.000000
2.879,0.051,-1.000000
2.879,0.101,-1.000000
2.879,0.152,-1.000000
2.879,0.202,-1.000000
2.879,0.253,-1.000000
2.879,0.303,-1.000000
2.879,0.354,-1.000000
2.879,0.404,-1.000000
2.879,0.455,-1.000000
2.879,0.505,-1.000000
2.879,0.556,-1.000000
2.879,0.606,-1.000000
2.879,0.657,-1.000000
2.879,0.707,-1.000000
2.879,0.758,-1.000000
2.879,0.808,-1.000000
2.879,0.859,-1.000000
2.879,0.909,-1.000000
2.879,0.960,-1.000000
2.879,1.010,-1.000000
2.879,1.061,-1.000000
2.879,1.111,-1.000000
2.879,1.162,-1.000000
2.879,1.212,-1.000000
2.879,1.263,-1.000000
2.879,1.313,-1.000000
2.879,1.364,-1.000000
2.879,1.414,-1.000000
2.879,1.465,-1.000000
2.879,1.515,-1.000000
2.879,1.566,-1.000000
2.879,1.616,-1.000000
2.879,1.667,-1.000000
2.879,1.717,-1.000000
2.879,1.768,-1.000000
2.879,1.818,-1.000000
2.879,1.869,-1.000000
2.879,1.919,-1.000000
2.879,1.970,-1.000000
2.879,2.020,-1.000000
2.879,2.071,-1.000000
2.879,2.121,-1.000000
2.879,2.172,-1.000000
2.879,2.222,-1.000000
2.879,2.273,-1.000000
2.879,2.323,-1.000000
2.879,2.374,-1.000000
2.879,2.424,-1.000000
2.879,2.475,-1.000000
2.879,2.525,-1.000000
2.879,2.576,-1.000000
2.879,2.626,-1.000000
2.879,2.677,-1.000000
2.879,2.727,-1.000000
2.879,2.778,-1.000000
2.879,2.828,-1.000000
2.879,2.879,-1.000000
2.879,2.929,-1.000000
2.879,2.980,-1.000000
2.879,3.030,-1.000000
2.879,3.081,-1.000000
2.879,3.131,-1.000000
2.879,3.182,-1.000000
2.879,3.232,-1.000000
2.879,3.283,-1.000000
2.879,3.333,-1.000000
2.879,3.384,-1.000000
2.879,3.434,-1.000000
2.879,3.485,-1.000000
2.879,3.535,-1.000000
2.879,3.586,-1.000000
2.879,3.636,-1.000000
2.879,3.687,-1.000000
2.879,3.737,-1.000000
2.879,3.788,-1.000000
2.879,3.838,-1.000000
2.879,3.889,-1.000000
2.879,3.939,-1.000000
2.879,3.990,-1.000000
2.879,4.040,-1.000000
2.879,4.091,-1.000000
2.879,4.141,-1.000000
2.879,4.192,-1.000000
2.879,4.242,-1.000000
2.879,4.293,-1.000000
2.879,4.343,-1.000000
2.879,4.394,-1.000000
2.879,4.444,-1.000000
2.879,4.495,-1.000000
2.879,4.545,-1.000000
2.879,4.596,-1.000000
2.879,4.646,-0.991288
2.879,4.697,-0.989336
2.879,4.747,-0.987632
2.879,4.798,-0.985336
2.879,4.848,-0.941464
2.879,4.899,-0.932896
2.879,4.949,-0.925096
2.879,5.000,-0.882776
2.929,0.000,-1.000000
2.929,0.051,-1.000000
2.929,0.101,-1.000000
2.929,0.152,-1.000000
2.929,0.202,-1.000000
2.929,0.253,-1.000000
2.929,0.303,-1.000000
2.929,0.354,-1.000000
2.929,0.404,-1.000000
2.929,0.455,-1.000000
2.929,0.505,-1.000000
2.929,0.556,-1.000000
2.929,0.606,-1.000000
2.929,0.657,-1.000000
2.929,0.707,-1.000000
2.929,0.758,-1.000000
2.929,0.808,-1.000000
2.929,0.859,-1.000000
2.929,0.909,-1.000000
2.929,0.960,-1.000000
2.929,1.010,-1.000000
2.929,1.061,-1.000000
2.929,1.111,-1.000000
2.929,1.162,-1.000000
2.929,1.212,-1.000000
2.929,1.263,-1.000000
2.929,1.313,-1.000000
2.929,1.364,-1.000000
2.929,1.414,-1.000000
2.929,1.465,-1.000000
2.929,1.515,-1.000000
2.929,1.566,-1.000000
2.929,1.616,-1.000000
2.929,1.667,-1.000000
2.929,1.717,-1.000000
2.929,1.768,-1.000000
2.929,1.818,-1.000000
2.929,1.869,-1.000000
2.929,1.919,-1.000000
2.929,1.970,-1.000000
2.929,2.020,-1.000000
2.929,2.071,-1.000000
2.929,2.121,-1.000000
2.929,2.172,-1.000000
2.929,2.222,-1.000000
2.929,2.273,-1.000000
2.929,2.323,-1.000000
2.929,2.374,-1.000000
2.929,2.424,-1.000000
2.929,2.475,-1.000000
2.929,2.525,-1.000000
2.929,2.576,-1.000000
2.929,2.626,-1.000000
2.929,2.677,-1.000000
2.929,2.727,-1.000000
2.929,2.778,-1.000000
2.929,2.828,-1.000000
2.929,2.879,-1.000000
2.929,2.929,-1.000000
2.929,2.980,-1.000000
2.929,3.030,-1.000000
2.929,3.081,-1.000000
2.929,3.131,-1.000000
2.929,3.182,-1.000000
2.929,3.232,-1.000000
2.929,3.283,-1.000000
2.929,3.333,-1.000000
2.929,3.384,-1.000000
2.929,3.434,-1.000000
2.929,3.485,-1.000000
2.929,3.535,-1.000000
2.929,3.586,-1.000000
2.929,3.636,-1.000000
2.929,3.687,-1.000000
2.929,3.737,-1.000000
2.929,3.788,-1.000000
2.929,3.838,-1.000000
2.929,3.889,-1.000000
2.929,3.939,-1.000000
2.929,3.990,-1.000000
2.929,4.040,-1.000000
2.929,4.091,-1.000000
2.929,4.141,-1.000000
2.929,4.192,-1.000000
2.929,4.242,-1.000000
2.929,4.293,-1.000000
2.929,4.343,-1.000000
2.929,4.394,-1.000000
2.929,4.444,-1.000000
2.929,4.495,-1.000000
2.929,4.545,-1.000000
2.929,4.596,-1.000000
2.929,4.646,-1.000000
2.929,4.697,-1.000000
2.929,4.747,-0.991288
2.929,4.798,-0.989336
2.929,4.848,-0.987632
2.929,4.899,-0.985336
2.929,4.949,-0.966040
2.929,5.000,-0.950304
2.980,0.000,-1.000000
2.980,0.051,-1.000000
2.980,0.101,-1.000000
2.980,0.152,-1.000000
2.980,0.202,-1.000000
2.980,0.253,-1.000000
2.980,0.303,-1.000000
2.980,0.354,-1.000000
2.980,0.404,-1.000000
2.980,0.455,-1.000000
2.980,0.505,-1.000000
2.980,0.556,-1.000000
2.980,0.606,-1.000000
2.980,0.657,-1.000000
2.980,0.707,-1.000000
2.980,0.758,-1.000000
2.980,0.808,-1.000000
2.980,0.859,-1.000000
2.980,0.909,-1.000000
2.980,0.960,-1.000000
2.980,1.010,-1.000000
2.980,1.061,-1.000000
2.980,1.111,-1.000000
2.980,1.162,-1.000000
2.980,1.212,-1.000000
2.980,1.263,-1.000000
2.980,1.313,-1.000000
2.980,1.364,-1.000000
2.980,1.414,-1.000000
2.980,1.465,-1.000000
2.980,1.515,-1.000000
2.980,1.566,-1.000000
2.980,1.616,-1.000000
2.980,1.667,-1.000000
2.980,1.717,-1.000000
2.980,1.768,-1.000000
2.980,1.818,-1.000000
2.980,1.869,-1.000000
2.980,1.919,-1.000000
2.980,1.970,-1.000000
2.980,2.020,-1.000000
2.980,2.071,-1.000000
2.980,2.121,-1.000000
2.980,2.172,-1.000000
2.980,2.222,-1.000000
2.980,2.273,-1.000000
2.980,2.323,-1.000000
2.980,2.374,-1.000000
2.980,2.424,-1.000000
2.980,2.475,-1.000000
2.980,2.525,-1.000000
2.980,2.576,-1.000000
2.980,2.626,-1.000000
2.980,2.677,-1.000000
2.980,2.727,-1.000000
2.980,2.778,-1.000000
2.980,2.828,-1.000000
2.980,2.879,-1.000000
2.980,2.929,-1.000000
2.980,2.980,-1.000000
2.980,3.030,-1.000000
2.980,3.081,-1.000000
2.980,3.131,-1.000000
2.980,3.182,-1.000000
2.980,3.232,-1.000000
2.980,3.283,-1.000000
2.980,3.333,-1.000000
2.980,3.384,-1.000000
2.980,3.434,-1.000000
2.980,3.485,-1.000000
2.980,3.535,-1.000000
2.980,3.586,-1.000000
2.980,3.636,-1.000000
2.980,3.687,-1.000000
2.980,3.737,-1.000000
2.980,3.788,-1.000000
2.980,3.838,-1.000000
2.980,3.889,-1.000000
2.980,3.939,-1.000000
2.980,3.990,-1.000000
2.980,4.040,-1.000000
2.980,4.091,-1.000000
2.980,4.141,-1.000000
2.980,4.192,-1.000000
2.980,4.242,-1.000000
2.980,4.293,-1.000000
2.980,4.343,-1.000000
2.980,4.394,-1.000000
2.980,4.444,-1.000000
2.980,4.495,-1.000000
2.980,4.545,-1.000000
2.980,4.596,-1.000000
2.980,4.646,-1.000000
2.980,4.697,-1.000000
2.980,4.747,-1.000000
2.980,4.798,-0.999984
2.980,4.848,-0.999984
2.980,4.899,-0.999984
2.980,4.949,-0.999984
2.980,5.000,-0.999144
3.030,0.000,-1.000000
3.030,0.051,-1.000000
3.030,0.101,-1.000000
3.030,0.152,-1.000000
3.030,0.202,-1.000000
3.030,0.253,-1.000000
3.030,0.303,-1.000000
3.030,0.354,-1.000000
3.030,0.404,-1.000000
3.030,0.455,-1.000000
3.030,0.505,-1.000000
3.030,0.556,-1.000000
3.030,0.606,-1.000000
3.030,0.657,-1.000000
3.030,0.707,-1.000000
3.030,0.758,-1.000000
3.030,0.808,-1.000000
3.030,0.859,-1.000000
3.030,0.909,-1.000000
3.030,0.960,-1.000000
3.030,1.010,-1.000000
3.030,1.061,-1.000000
3.030,1.111,-1.000000
3.030,1.162,-1.000000
3.030,1.212,-1.000000
3.030,1.263,-1.000000
3.030,1.313,-1.000000
3.030,1.364,-1.000000
3.030,1.414,-1.000000
3.030,1.465,-1.000000
3.030,1.515,-1.000000
3.030,1.566,-1.000000
3.030,1.616,-1.000000
3.030,1.667,-1.000000
3.030,1.717,-1.000000
3.030,1.768,-1.000000
3.030,1.818,-1.000000
3.030,1.869,-1.000000
3.030,1.919,-1.000000
3.030,1.970,-1.000000
3.030,2.020,-1.000000
3.030,2.071,-1.000000
3.030,2.121,-1.000000
3.030,2.172,-1.000000
3.030,2.222,-1.000000
3.030,2.273,-1.000000
3.030,2.323,-1.000000
3.030,2.374,-1.000000
3.030,2.424,-1.000000
3.030,2.475,-1.000000
3.030,2.525,-1.000000
3.030,2.576,-1.000000
3.030,2.626,-1.000000
3.030,2.677,-1.000000
3.030,2.727,-1.000000
3.030,2.778,-1.000000
3.030,2.828,-1.000000
3.030,2.879,-1.000000
3.030,2.929,-1.000000
3.030,2.980,-1.000000
3.030,3.030,-1.000000
3.030,3.081,-1.000000
3.030,3.131,-1.000000
3.030,3.182,-1.000000
3.030,3.232,-1.000000
3.030,3.283,-1.000000
3.030,3.333,-1.000000
3.030,3.384,-1.000000
3.030,3.434,-1.000000
3.030,3.485,-1.000000
3.030,3.535,-1.000000
3.030,3.586,-1.000000
3.030,3.636,-1.000000
3.030,3.687,-1.000000
3.030,3.737,-1.000000
3.030,3.788,-1.000000
3.030,3.838,-1.000000
3.030,3.889,-1.000000
3.030,3.939,-1.000000
3.030,3.990,-1.000000
3.030,4.040,-1.000000
3.030,4.091,-1.000000
3.030,4.141,-1.000000
3.030,4.192,-1.000000
3.030,4.242,-1.000000
3.030,4.293,-1.000000
3.030,4.343,-1.000000
3.030,4.394,-1.000000
3.030,4.444,-1.000000
3.030,4.495,-1.000000
3.030,4.545,-1.000000
3.030,4.596,-1.000000
3.030,4.646,-1.000000
3.030,4.697,-1.000000
3.030,4.747,-1.000000
3.030,4.798,-1.000000
3.030,4.848,-1.000000
3.030,4.899,-0.999984
3.030,4.949,-0.999984
3.030,5.000,-0.999984
3.081,0.000,-1.000000
3.081,0.051,-1.000000
3.081,0.101,-1.000000
